timestamp,symbol,timeframe,value,price,signal
2024-06-01 10:37:00,BTC/USDT,1m,1982945.05,2023002.33,-
2024-06-01 10:38:00,BTC/USDT,1m,2002796.47,2043149.3,-
2024-06-01 10:39:00,BTC/USDT,1m,2023044.09,2063790.76,-
2024-06-01 10:40:00,BTC/USDT,1m,2043697.09,2086022.39,-
2024-06-01 10:41:00,BTC/USDT,1m,2064548.52,2106777.82,-
2024-06-01 10:42:00,BTC/USDT,1m,2085778.82,2129153.83,-
2024-06-01 10:43:00,BTC/USDT,1m,2107005.0,2149280.22,-
2024-06-01 10:44:00,BTC/USDT,1m,2128510.82,2171319.86,-
2024-06-01 10:45:00,BTC/USDT,1m,2150521.77,2196077.12,-
2024-06-01 10:46:00,BTC/USDT,1m,2173237.64,2220357.15,-
2024-06-01 10:47:00,BTC/USDT,1m,2195808.97,2242010.48,-
2024-06-01 10:48:00,BTC/USDT,1m,2219612.44,2268297.61,-
2024-06-01 10:49:00,BTC/USDT,1m,2243817.3,2292344.14,-
2024-06-01 10:50:00,BTC/USDT,1m,2267669.3,2315337.12,-
2024-06-01 10:51:00,BTC/USDT,1m,2291788.28,2340952.07,-
2024-06-01 10:52:00,BTC/USDT,1m,2317146.39,2368801.03,-
2024-06-01 10:53:00,BTC/USDT,1m,2342846.81,2396799.68,-
2024-06-01 10:54:00,BTC/USDT,1m,2368605.65,2421138.34,-
2024-06-01 10:55:00,BTC/USDT,1m,2394506.4,2444840.9,-
2024-06-01 10:56:00,BTC/USDT,1m,2420267.89,2469759.51,-
2024-06-01 10:57:00,BTC/USDT,1m,2446152.86,2498225.85,-
2024-06-01 10:58:00,BTC/USDT,1m,2471288.51,2522477.94,-
2024-06-01 10:59:00,BTC/USDT,1m,2496760.22,2548496.92,-
2024-06-01 11:00:00,BTC/USDT,1m,2523630.82,2579193.87,-
2024-06-01 11:01:00,BTC/USDT,1m,2551912.78,2611169.3,-
2024-06-01 11:02:00,BTC/USDT,1m,2579688.81,2637106.01,-
2024-06-01 11:03:00,BTC/USDT,1m,2609503.26,2671550.18,-
2024-06-01 11:04:00,BTC/USDT,1m,2639706.4,2699512.62,-
2024-06-01 11:05:00,BTC/USDT,1m,2669514.22,2728232.99,-
2024-06-01 11:06:00,BTC/USDT,1m,2698837.41,2757785.24,-
2024-06-01 11:07:00,BTC/USDT,1m,2729074.73,2788292.6,-
2024-06-01 11:08:00,BTC/USDT,1m,2758365.79,2818005.49,-
2024-06-01 11:09:00,BTC/USDT,1m,2787364.24,2844504.88,-
2024-06-01 11:10:00,BTC/USDT,1m,2817319.73,2878010.44,-
2024-06-01 11:11:00,BTC/USDT,1m,2848449.82,2913435.71,-
2024-06-01 11:12:00,BTC/USDT,1m,2879879.75,2945442.25,-
2024-06-01 11:13:00,BTC/USDT,1m,2912095.22,2979082.81,-
2024-06-01 11:14:00,BTC/USDT,1m,2946200.48,3015031.17,-
2024-06-01 11:15:00,BTC/USDT,1m,2980268.74,3048351.77,-
2024-06-01 11:16:00,BTC/USDT,1m,3014049.56,3082339.8,-
2024-06-01 11:17:00,BTC/USDT,1m,3048993.91,3120163.98,-
2024-06-01 11:18:00,BTC/USDT,1m,3084413.71,3156181.81,-
2024-06-01 11:19:00,BTC/USDT,1m,3119952.26,3192723.92,-
2024-06-01 11:20:00,BTC/USDT,1m,3156097.44,3229077.69,-
2024-06-01 11:21:00,BTC/USDT,1m,3194219.75,3272951.33,-
2024-06-01 11:22:00,BTC/USDT,1m,3232489.46,3311512.56,-
2024-06-01 11:23:00,BTC/USDT,1m,3270708.36,3347276.29,-
2024-06-01 11:24:00,BTC/USDT,1m,3310518.38,3391774.01,-
2024-06-01 11:25:00,BTC/USDT,1m,3351236.01,3432665.86,-
2024-06-01 11:26:00,BTC/USDT,1m,3391137.55,3472459.02,-
2024-06-01 11:27:00,BTC/USDT,1m,3432074.51,3516197.35,-
2024-06-01 11:28:00,BTC/USDT,1m,3474150.58,3557656.64,-
2024-06-01 11:29:00,BTC/USDT,1m,3516217.46,3602108.44,-
2024-06-01 11:30:00,BTC/USDT,1m,3559499.53,3649076.19,-
2024-06-01 11:31:00,BTC/USDT,1m,3605632.04,3703121.58,-
2024-06-01 11:32:00,BTC/USDT,1m,3652528.16,3750677.93,-
2024-06-01 11:33:00,BTC/USDT,1m,3700158.44,3795808.07,-
2024-06-01 11:34:00,BTC/USDT,1m,3748132.25,3841977.46,-
2024-06-01 11:35:00,BTC/USDT,1m,3795602.14,3886425.64,-
2024-06-01 11:36:00,BTC/USDT,1m,3841909.11,3934656.44,-
2024-06-01 11:37:00,BTC/USDT,1m,3888980.69,3986035.86,-
2024-06-01 11:38:00,BTC/USDT,1m,3936873.48,4035271.98,-
2024-06-01 11:39:00,BTC/USDT,1m,3986455.66,4089888.38,-
2024-06-01 11:40:00,BTC/USDT,1m,4037278.32,4140538.95,-
2024-06-01 11:41:00,BTC/USDT,1m,4089470.0,4195614.81,-
2024-06-01 11:42:00,BTC/USDT,1m,4141247.34,4244922.6,-
2024-06-01 11:43:00,BTC/USDT,1m,4195164.88,4304859.66,-
2024-06-01 11:44:00,BTC/USDT,1m,4249516.99,4361648.94,-
2024-06-01 11:45:00,BTC/USDT,1m,4304637.53,4416141.66,-
2024-06-01 11:46:00,BTC/USDT,1m,4360321.26,4474033.43,-
2024-06-01 11:47:00,BTC/USDT,1m,4416317.17,4524902.17,-
2024-06-01 11:48:00,BTC/USDT,1m,4472490.91,4585728.34,-
2024-06-01 11:49:00,BTC/USDT,1m,4528961.28,4644000.8,-
2024-06-01 11:50:00,BTC/USDT,1m,4585796.05,4700315.5,-
2024-06-01 11:51:00,BTC/USDT,1m,4645003.43,4770070.35,-
2024-06-01 11:52:00,BTC/USDT,1m,4706834.47,4834057.38,-
2024-06-01 11:53:00,BTC/USDT,1m,4768836.41,4895738.0,-
2024-06-01 11:54:00,BTC/USDT,1m,4831580.84,4957722.95,-
2024-06-01 11:55:00,BTC/USDT,1m,4894725.22,5016037.43,-
2024-06-01 11:56:00,BTC/USDT,1m,4955587.06,5074379.52,-
2024-06-01 11:57:00,BTC/USDT,1m,5016635.99,5139302.03,-
2024-06-01 11:58:00,BTC/USDT,1m,5078679.88,5205957.48,-
2024-06-01 11:59:00,BTC/USDT,1m,5141926.47,5273955.91,-
2024-06-01 12:00:00,BTC/USDT,1m,5208493.26,5348871.35,-
2024-06-01 12:01:00,BTC/USDT,1m,5276871.2,5416269.22,-
2024-06-01 12:02:00,BTC/USDT,1m,5346858.79,5489239.97,-
2024-06-01 12:03:00,BTC/USDT,1m,5418161.97,5562473.38,-
2024-06-01 12:04:00,BTC/USDT,1m,5492496.89,5645630.55,-
2024-06-01 12:05:00,BTC/USDT,1m,5566892.84,5720851.09,-
2024-06-01 12:06:00,BTC/USDT,1m,5643287.29,5798241.47,-
2024-06-01 12:07:00,BTC/USDT,1m,5721555.02,5880578.6,-
2024-06-01 12:08:00,BTC/USDT,1m,5801665.47,5963025.64,-
2024-06-01 12:09:00,BTC/USDT,1m,5882548.83,6050047.33,-
2024-06-01 12:10:00,BTC/USDT,1m,5964171.51,6128964.53,-
2024-06-01 12:11:00,BTC/USDT,1m,6046992.28,6212345.31,-
2024-06-01 12:12:00,BTC/USDT,1m,6131409.37,6302664.05,-
2024-06-01 12:13:00,BTC/USDT,1m,6217837.05,6395164.01,-
2024-06-01 12:14:00,BTC/USDT,1m,6305960.83,6490666.27,-
2024-06-01 12:15:00,BTC/USDT,1m,6396144.54,6579883.08,-
2024-06-01 12:16:00,BTC/USDT,1m,6487549.65,6669370.84,-
2024-06-01 12:17:00,BTC/USDT,1m,6580714.38,6768487.68,-
2024-06-01 12:18:00,BTC/USDT,1m,6673783.17,6860507.98,-
2024-06-01 12:19:00,BTC/USDT,1m,6768319.99,6963350.35,-
2024-06-01 12:20:00,BTC/USDT,1m,6865563.8,7066102.15,-
2024-06-01 12:21:00,BTC/USDT,1m,6968578.85,7184446.1,-
2024-06-01 12:22:00,BTC/USDT,1m,7073888.11,7295033.95,-
2024-06-01 12:23:00,BTC/USDT,1m,7183027.34,7406204.14,-
2024-06-01 12:24:00,BTC/USDT,1m,7292053.74,7508482.34,-
2024-06-01 12:25:00,BTC/USDT,1m,7400230.13,7606984.11,-
2024-06-01 12:26:00,BTC/USDT,1m,7507696.75,7721779.23,-
2024-06-01 12:27:00,BTC/USDT,1m,7614570.86,7829404.46,-
2024-06-01 12:28:00,BTC/USDT,1m,7722423.37,7945466.72,-
2024-06-01 12:29:00,BTC/USDT,1m,7833418.57,8063458.33,-
2024-06-01 12:30:00,BTC/USDT,1m,7947718.6,8178484.24,-
2024-06-01 12:31:00,BTC/USDT,1m,8063134.54,8298858.97,-
2024-06-01 12:32:00,BTC/USDT,1m,8182167.9,8424571.24,-
2024-06-01 12:33:00,BTC/USDT,1m,8301751.91,8543386.76,-
2024-06-01 12:34:00,BTC/USDT,1m,8423483.19,8672114.74,-
2024-06-01 12:35:00,BTC/USDT,1m,8551626.67,8819201.62,-
2024-06-01 12:36:00,BTC/USDT,1m,8683689.62,8959173.74,-
2024-06-01 12:37:00,BTC/USDT,1m,8817685.76,9094551.95,-
2024-06-01 12:38:00,BTC/USDT,1m,8956165.55,9235785.69,-
2024-06-01 12:39:00,BTC/USDT,1m,9096165.42,9372114.1,-
2024-06-01 12:40:00,BTC/USDT,1m,9236959.77,9523173.38,-
2024-06-01 12:41:00,BTC/USDT,1m,9378864.38,9668696.8,-
2024-06-01 12:42:00,BTC/USDT,1m,9522536.13,9812910.67,-
2024-06-01 12:43:00,BTC/USDT,1m,9668900.58,9967607.97,-
2024-06-01 12:44:00,BTC/USDT,1m,9818475.29,10119987.61,-
2024-06-01 12:45:00,BTC/USDT,1m,9969760.85,10279601.2,-
2024-06-01 12:46:00,BTC/USDT,1m,10123527.88,10437531.93,-
2024-06-01 12:47:00,BTC/USDT,1m,10278040.99,10585476.22,-
2024-06-01 12:48:00,BTC/USDT,1m,10434856.88,10751687.42,-
2024-06-01 12:49:00,BTC/USDT,1m,10593798.16,10914694.01,-
2024-06-01 12:50:00,BTC/USDT,1m,10754146.84,11081344.61,-
2024-06-01 12:51:00,BTC/USDT,1m,10917298.18,11253288.62,-
2024-06-01 12:52:00,BTC/USDT,1m,11082299.63,11410483.49,-
2024-06-01 12:53:00,BTC/USDT,1m,11253589.33,11608135.92,-
2024-06-01 12:54:00,BTC/USDT,1m,11431186.04,11802677.57,-
2024-06-01 12:55:00,BTC/USDT,1m,11610198.79,11976408.33,-
2024-06-01 12:56:00,BTC/USDT,1m,11794297.67,12173783.03,-
2024-06-01 12:57:00,BTC/USDT,1m,11985427.75,12366133.91,-
2024-06-01 12:58:00,BTC/USDT,1m,12176140.07,12561697.49,-
2024-06-01 12:59:00,BTC/USDT,1m,12368751.52,12765734.86,-
2024-06-01 13:00:00,BTC/USDT,1m,12571058.53,12987943.35,-
2024-06-01 13:01:00,BTC/USDT,1m,12774536.99,13191175.32,-
2024-06-01 13:02:00,BTC/USDT,1m,12981578.77,13401342.85,-
2024-06-01 13:03:00,BTC/USDT,1m,13196581.62,13636711.72,-
2024-06-01 13:04:00,BTC/USDT,1m,13417530.08,13870477.14,-
2024-06-01 13:05:00,BTC/USDT,1m,13636769.99,14084142.94,-
2024-06-01 13:06:00,BTC/USDT,1m,13863981.01,14327230.42,-
2024-06-01 13:07:00,BTC/USDT,1m,14095162.73,14557251.45,-
2024-06-01 13:08:00,BTC/USDT,1m,14327049.96,14796147.86,-
2024-06-01 13:09:00,BTC/USDT,1m,14562278.84,15046621.55,-
2024-06-01 13:10:00,BTC/USDT,1m,14804951.74,15297507.41,-
2024-06-01 13:11:00,BTC/USDT,1m,15051921.39,15562078.68,-
2024-06-01 13:12:00,BTC/USDT,1m,15306103.13,15828160.16,-
2024-06-01 13:13:00,BTC/USDT,1m,15566918.08,16100222.58,-
2024-06-01 13:14:00,BTC/USDT,1m,15835353.2,16388797.17,-
2024-06-01 13:15:00,BTC/USDT,1m,16109539.51,16668438.98,-
2024-06-01 13:16:00,BTC/USDT,1m,16390129.35,16965027.87,-
2024-06-01 13:17:00,BTC/USDT,1m,16675945.68,17257241.78,-
2024-06-01 13:18:00,BTC/USDT,1m,16964735.2,17544170.21,-
2024-06-01 13:19:00,BTC/USDT,1m,17255785.71,17844049.73,-
2024-06-01 13:20:00,BTC/USDT,1m,17547662.0,18127820.4,-
2024-06-01 13:21:00,BTC/USDT,1m,17847442.23,18463929.04,-
2024-06-01 13:22:00,BTC/USDT,1m,18151573.55,18777898.36,-
2024-06-01 13:23:00,BTC/USDT,1m,18463479.31,19103699.02,-
2024-06-01 13:24:00,BTC/USDT,1m,18784985.07,19451578.55,-
2024-06-01 13:25:00,BTC/USDT,1m,19113304.67,19769418.39,-
2024-06-01 13:26:00,BTC/USDT,1m,19438091.2,20087861.68,-
2024-06-01 13:27:00,BTC/USDT,1m,19769493.95,20434912.1,-
2024-06-01 13:28:00,BTC/USDT,1m,20111888.21,20815670.33,-
2024-06-01 13:29:00,BTC/USDT,1m,20462573.13,21205003.13,-
2024-06-01 13:30:00,BTC/USDT,1m,20820520.52,21559155.34,-
2024-06-01 13:31:00,BTC/USDT,1m,21191050.6,21940512.11,-
2024-06-01 13:32:00,BTC/USDT,1m,21568196.55,22320641.84,-
2024-06-01 13:33:00,BTC/USDT,1m,21947100.77,22710191.45,-
2024-06-01 13:34:00,BTC/USDT,1m,22329712.48,23118061.66,-
2024-06-01 13:35:00,BTC/USDT,1m,22721593.37,23518559.79,-
2024-06-01 13:36:00,BTC/USDT,1m,23122463.12,23944860.86,-
2024-06-01 13:37:00,BTC/USDT,1m,23530399.45,24360323.47,-
2024-06-01 13:38:00,BTC/USDT,1m,23947311.33,24794750.85,-
2024-06-01 13:39:00,BTC/USDT,1m,24369089.05,25226950.27,-
2024-06-01 13:40:00,BTC/USDT,1m,24803737.18,25691800.46,-
2024-06-01 13:41:00,BTC/USDT,1m,25247042.43,26161387.12,-
2024-06-01 13:42:00,BTC/USDT,1m,25706666.67,26658444.63,-
2024-06-01 13:43:00,BTC/USDT,1m,26177665.93,27149747.16,-
2024-06-01 13:44:00,BTC/USDT,1m,26652009.29,27598667.06,-
2024-06-01 13:45:00,BTC/USDT,1m,27133969.8,28101603.01,-
2024-06-01 13:46:00,BTC/USDT,1m,27624385.58,28613466.02,-
2024-06-01 13:47:00,BTC/USDT,1m,28114322.79,29108130.69,-
2024-06-01 13:48:00,BTC/USDT,1m,28618024.34,29668254.94,-
2024-06-01 13:49:00,BTC/USDT,1m,29144184.65,30229468.6,-
2024-06-01 13:50:00,BTC/USDT,1m,29682703.19,30794195.68,-
2024-06-01 13:51:00,BTC/USDT,1m,30240840.31,31404151.63,-
2024-06-01 13:52:00,BTC/USDT,1m,30813528.28,31971570.55,-
2024-06-01 13:53:00,BTC/USDT,1m,31392931.12,32565269.12,-
2024-06-01 13:54:00,BTC/USDT,1m,31980298.59,33166305.96,-
2024-06-01 13:55:00,BTC/USDT,1m,32578873.64,33787070.94,-
2024-06-01 13:56:00,BTC/USDT,1m,33179888.28,34409224.83,-
2024-06-01 13:57:00,BTC/USDT,1m,33793348.75,35038872.92,-
2024-06-01 13:58:00,BTC/USDT,1m,34421842.87,35707739.7,-
2024-06-01 13:59:00,BTC/USDT,1m,35061426.4,36364223.59,-
2024-06-01 14:00:00,BTC/USDT,1m,35708047.98,37020178.87,-
2024-06-01 14:01:00,BTC/USDT,1m,36364742.85,37692699.18,-
2024-06-01 14:02:00,BTC/USDT,1m,37039007.86,38410197.97,-
2024-06-01 14:03:00,BTC/USDT,1m,37732136.59,39173383.36,-
2024-06-01 14:04:00,BTC/USDT,1m,38452439.88,39965740.04,-
2024-06-01 14:05:00,BTC/USDT,1m,39189043.49,40703196.92,-
2024-06-01 14:06:00,BTC/USDT,1m,39942528.74,41460125.42,-
2024-06-01 14:07:00,BTC/USDT,1m,40701601.81,42205563.33,-
2024-06-01 14:08:00,BTC/USDT,1m,41462452.91,42977638.86,-
2024-06-01 14:09:00,BTC/USDT,1m,42225126.84,43779109.65,-
2024-06-01 14:10:00,BTC/USDT,1m,43002838.03,44591752.9,-
2024-06-01 14:11:00,BTC/USDT,1m,43794939.15,45420630.99,-
2024-06-01 14:12:00,BTC/USDT,1m,44615064.11,46306188.16,-
2024-06-01 14:13:00,BTC/USDT,1m,45462138.37,47213010.13,-
2024-06-01 14:14:00,BTC/USDT,1m,46344045.14,48188643.51,-
2024-06-01 14:15:00,BTC/USDT,1m,47238266.66,49062860.49,-
2024-06-01 14:16:00,BTC/USDT,1m,48163094.89,50044772.15,-
2024-06-01 14:17:00,BTC/USDT,1m,49097281.55,50977121.47,-
2024-06-01 14:18:00,BTC/USDT,1m,50031377.94,51883492.07,-
2024-06-01 14:19:00,BTC/USDT,1m,50968937.66,52876442.1,-
2024-06-01 14:20:00,BTC/USDT,1m,51937145.11,53903897.74,-
2024-06-01 14:21:00,BTC/USDT,1m,52917033.16,54944212.41,-
2024-06-01 14:22:00,BTC/USDT,1m,53933231.38,56058112.59,-
2024-06-01 14:23:00,BTC/USDT,1m,54991640.45,57175537.43,-
2024-06-01 14:24:00,BTC/USDT,1m,56089696.65,58366723.06,-
2024-06-01 14:25:00,BTC/USDT,1m,57209460.22,59502715.59,-
2024-06-01 14:26:00,BTC/USDT,1m,58340230.6,60598064.34,-
2024-06-01 14:27:00,BTC/USDT,1m,59488086.43,61797391.73,-
2024-06-01 14:28:00,BTC/USDT,1m,60654075.9,63005484.79,-
2024-06-01 14:29:00,BTC/USDT,1m,61834502.09,64268853.98,-
2024-06-01 14:30:00,BTC/USDT,1m,63019141.67,65425913.52,-
2024-06-01 14:31:00,BTC/USDT,1m,64247589.47,66740303.32,-
2024-06-01 14:32:00,BTC/USDT,1m,65520030.85,68159598.64,-
2024-06-01 14:33:00,BTC/USDT,1m,66813507.74,69472869.25,-
2024-06-01 14:34:00,BTC/USDT,1m,68140147.14,70902050.99,-
2024-06-01 14:35:00,BTC/USDT,1m,69516271.5,72306535.32,-
2024-06-01 14:36:00,BTC/USDT,1m,70935021.02,73834050.88,-
2024-06-01 14:37:00,BTC/USDT,1m,72369434.94,75331668.26,-
2024-06-01 14:38:00,BTC/USDT,1m,73851819.42,76884791.66,-
2024-06-01 14:39:00,BTC/USDT,1m,75324250.71,78264207.43,-
2024-06-01 14:40:00,BTC/USDT,1m,76814902.71,79759795.3,-
2024-06-01 14:41:00,BTC/USDT,1m,78321484.53,81366960.02,-
2024-06-01 14:42:00,BTC/USDT,1m,79879656.13,83122526.24,-
2024-06-01 14:43:00,BTC/USDT,1m,81457381.36,84773417.8,-
2024-06-01 14:44:00,BTC/USDT,1m,83093921.09,86446906.09,-
2024-06-01 14:45:00,BTC/USDT,1m,84790930.02,88244839.94,-
2024-06-01 14:46:00,BTC/USDT,1m,86521069.73,90017658.6,-
2024-06-01 14:47:00,BTC/USDT,1m,88266686.67,91850610.91,-
2024-06-01 14:48:00,BTC/USDT,1m,90049962.19,93689795.41,-
2024-06-01 14:49:00,BTC/USDT,1m,91885251.97,95623355.01,-
2024-06-01 14:50:00,BTC/USDT,1m,93746698.1,97552070.56,-
2024-06-01 14:51:00,BTC/USDT,1m,95645473.86,99511537.39,-
2024-06-01 14:52:00,BTC/USDT,1m,97592255.06,101584516.94,-
2024-06-01 14:53:00,BTC/USDT,1m,99577513.49,103616087.57,-
2024-06-01 14:54:00,BTC/USDT,1m,101556492.42,105518249.63,-
2024-06-01 14:55:00,BTC/USDT,1m,103572167.76,107630447.25,-
2024-06-01 14:56:00,BTC/USDT,1m,105621929.99,109760348.56,-
2024-06-01 14:57:00,BTC/USDT,1m,107733746.54,112143599.68,-
2024-06-01 14:58:00,BTC/USDT,1m,109936990.24,114632306.09,-
2024-06-01 14:59:00,BTC/USDT,1m,112210780.31,116887199.98,-
2024-06-01 15:00:00,BTC/USDT,1m,114521175.97,119182425.52,-
2024-06-01 15:01:00,BTC/USDT,1m,116894875.01,121628843.78,-
2024-06-01 15:02:00,BTC/USDT,1m,119285337.1,124095910.11,-
2024-06-01 15:03:00,BTC/USDT,1m,121684050.48,126625873.0,-
2024-06-01 15:04:00,BTC/USDT,1m,124192687.83,129430386.72,-
2024-06-01 15:05:00,BTC/USDT,1m,126757324.05,132005606.64,-
2024-06-01 15:06:00,BTC/USDT,1m,129395917.01,134821808.6,-
2024-06-01 15:07:00,BTC/USDT,1m,132131681.73,137774733.68,-
2024-06-01 15:08:00,BTC/USDT,1m,134949334.37,140714136.22,-
2024-06-01 15:09:00,BTC/USDT,1m,137816543.59,143766432.81,-
2024-06-01 15:10:00,BTC/USDT,1m,140742198.07,146633879.05,-
2024-06-01 15:11:00,BTC/USDT,1m,143723103.1,149726333.73,-
2024-06-01 15:12:00,BTC/USDT,1m,146742412.6,152871281.19,-
2024-06-01 15:13:00,BTC/USDT,1m,149849030.56,156247226.0,-
2024-06-01 15:14:00,BTC/USDT,1m,153016697.22,159604766.13,-
2024-06-01 15:15:00,BTC/USDT,1m,156288675.81,162993772.02,-
2024-06-01 15:16:00,BTC/USDT,1m,159622867.49,166397292.13,-
2024-06-01 15:17:00,BTC/USDT,1m,163024856.26,169881225.03,-
2024-06-01 15:18:00,BTC/USDT,1m,166487263.61,173559262.74,-
2024-06-01 15:19:00,BTC/USDT,1m,169983290.53,177084900.72,-
2024-06-01 15:20:00,BTC/USDT,1m,173567126.14,180912950.07,-
2024-06-01 15:21:00,BTC/USDT,1m,177214620.47,184634763.8,-
2024-06-01 15:22:00,BTC/USDT,1m,180928848.67,188452366.01,-
2024-06-01 15:23:00,BTC/USDT,1m,184675466.42,192292351.5,-
2024-06-01 15:24:00,BTC/USDT,1m,188553806.55,196476601.39,-
2024-06-01 15:25:00,BTC/USDT,1m,192526213.82,200774986.4,-
2024-06-01 15:26:00,BTC/USDT,1m,196650771.09,205257550.13,-
2024-06-01 15:27:00,BTC/USDT,1m,200919082.3,209793922.07,-
2024-06-01 15:28:00,BTC/USDT,1m,205326400.09,214328940.48,-
2024-06-01 15:29:00,BTC/USDT,1m,209812486.93,218907035.56,-
2024-06-01 15:30:00,BTC/USDT,1m,214369645.16,223560777.54,-
2024-06-01 15:31:00,BTC/USDT,1m,218949076.87,228154708.72,-
2024-06-01 15:32:00,BTC/USDT,1m,223635784.54,233227460.41,-
2024-06-01 15:33:00,BTC/USDT,1m,228394215.82,238121096.89,-
2024-06-01 15:34:00,BTC/USDT,1m,233286388.39,243367898.37,-
2024-06-01 15:35:00,BTC/USDT,1m,238259391.3,248425792.09,-
2024-06-01 15:36:00,BTC/USDT,1m,243373156.73,253723535.91,-
2024-06-01 15:37:00,BTC/USDT,1m,248508661.92,258904986.32,-
2024-06-01 15:38:00,BTC/USDT,1m,253781337.89,264484476.76,-
2024-06-01 15:39:00,BTC/USDT,1m,259188034.27,270401380.28,-
2024-06-01 15:40:00,BTC/USDT,1m,264781019.96,276390720.55,-
2024-06-01 15:41:00,BTC/USDT,1m,270543671.13,282536791.73,-
2024-06-01 15:42:00,BTC/USDT,1m,276425201.22,288312636.76,-
2024-06-01 15:43:00,BTC/USDT,1m,282422227.84,294469609.87,-
2024-06-01 15:44:00,BTC/USDT,1m,288535415.67,300967319.46,-
2024-06-01 15:45:00,BTC/USDT,1m,294737412.01,307400702.22,-
2024-06-01 15:46:00,BTC/USDT,1m,301058327.87,314141371.02,-
2024-06-01 15:47:00,BTC/USDT,1m,307574953.9,320895766.92,-
2024-06-01 15:48:00,BTC/USDT,1m,314218218.88,327685934.79,-
2024-06-01 15:49:00,BTC/USDT,1m,321031107.22,335031761.17,-
2024-06-01 15:50:00,BTC/USDT,1m,328048881.61,342489574.15,-
2024-06-01 15:51:00,BTC/USDT,1m,335206385.31,349928889.52,-
2024-06-01 15:52:00,BTC/USDT,1m,342514487.05,357436275.6,-
2024-06-01 15:53:00,BTC/USDT,1m,350056409.25,365395545.8,-
2024-06-01 15:54:00,BTC/USDT,1m,357671811.72,373108773.51,-
2024-06-01 15:55:00,BTC/USDT,1m,365450022.78,381380629.47,-
2024-06-01 15:56:00,BTC/USDT,1m,373440703.21,389882291.65,-
2024-06-01 15:57:00,BTC/USDT,1m,381668184.61,398573682.6,-
2024-06-01 15:58:00,BTC/USDT,1m,390100884.41,407559044.83,-
2024-06-01 15:59:00,BTC/USDT,1m,398891967.09,417064186.91,-
2024-06-01 16:00:00,BTC/USDT,1m,407918432.7,426512957.5,-
2024-06-01 16:01:00,BTC/USDT,1m,417168346.41,436131860.2,-
2024-06-01 16:02:00,BTC/USDT,1m,426616018.01,445812040.6,-
2024-06-01 16:03:00,BTC/USDT,1m,436283983.05,455898870.03,-
2024-06-01 16:04:00,BTC/USDT,1m,445934463.48,465316589.07,-
2024-06-01 16:05:00,BTC/USDT,1m,455763007.33,475655676.75,-
2024-06-01 16:06:00,BTC/USDT,1m,465789232.94,486262988.27,-
2024-06-01 16:07:00,BTC/USDT,1m,476044338.27,497087567.23,-
2024-06-01 16:08:00,BTC/USDT,1m,486456204.98,507958203.59,-
2024-06-01 16:09:00,BTC/USDT,1m,497306895.43,519570041.29,-
2024-06-01 16:10:00,BTC/USDT,1m,508433177.92,531287089.23,-
2024-06-01 16:11:00,BTC/USDT,1m,519911011.19,543652154.6,-
2024-06-01 16:12:00,BTC/USDT,1m,531499125.61,555028139.35,-
2024-06-01 16:13:00,BTC/USDT,1m,543296346.29,566944306.97,-
2024-06-01 16:14:00,BTC/USDT,1m,555236705.5,579271837.33,-
2024-06-01 16:15:00,BTC/USDT,1m,567370860.6,591957864.77,-
2024-06-01 16:16:00,BTC/USDT,1m,579695165.2,605273677.6,-
2024-06-01 16:17:00,BTC/USDT,1m,592352849.24,618316559.55,-
2024-06-01 16:18:00,BTC/USDT,1m,605571794.1,633039031.27,-
2024-06-01 16:19:00,BTC/USDT,1m,619166581.42,647245773.92,-
2024-06-01 16:20:00,BTC/USDT,1m,633465428.81,663452101.72,-
2024-06-01 16:21:00,BTC/USDT,1m,648108779.09,678490428.99,-
2024-06-01 16:22:00,BTC/USDT,1m,663147820.16,693511764.9,-
2024-06-01 16:23:00,BTC/USDT,1m,678536515.97,709982510.33,-
2024-06-01 16:24:00,BTC/USDT,1m,694329025.3,726208320.58,-
2024-06-01 16:25:00,BTC/USDT,1m,709998400.79,741798979.13,-
2024-06-01 16:26:00,BTC/USDT,1m,726033330.61,758665078.12,-
2024-06-01 16:27:00,BTC/USDT,1m,742532896.0,776009591.82,-
2024-06-01 16:28:00,BTC/USDT,1m,759412058.33,794378321.98,-
2024-06-01 16:29:00,BTC/USDT,1m,777007905.44,814187556.16,-
2024-06-01 16:30:00,BTC/USDT,1m,795237994.29,832949423.36,-
2024-06-01 16:31:00,BTC/USDT,1m,813759384.04,851272026.9,-
2024-06-01 16:32:00,BTC/USDT,1m,832715680.8,870791075.59,-
2024-06-01 16:33:00,BTC/USDT,1m,852007303.8,890836436.98,-
2024-06-01 16:34:00,BTC/USDT,1m,871313397.72,910718025.77,-
2024-06-01 16:35:00,BTC/USDT,1m,890978209.84,931273483.96,-
2024-06-01 16:36:00,BTC/USDT,1m,911586040.03,954311177.87,-
2024-06-01 16:37:00,BTC/USDT,1m,932564455.26,975683151.72,-
2024-06-01 16:38:00,BTC/USDT,1m,953984805.67,997938189.02,-
2024-06-01 16:39:00,BTC/USDT,1m,976104665.28,1021317323.85,-
2024-06-01 16:40:00,BTC/USDT,1m,998650977.89,1044005047.0,-
2024-06-01 16:41:00,BTC/USDT,1m,1021412330.36,1068117940.2,-
2024-06-01 16:42:00,BTC/USDT,1m,1045339272.16,1095317860.75,-
2024-06-01 16:43:00,BTC/USDT,1m,1069574071.94,1119112187.89,-
